Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load
"[11395.685817363257, 28.460495563154176, 0.7287121550607452, 0.5676808647546445, -0.07935826076939449, 0.022264000000000003, 0.2896480075954261]","[16089.603575590034, 28.460495563154176, 0.6124461153796883, 0.5836692877066993, -0.14278513841907325, 0.005083999999999997, 0.35841947623420245]",390.66406,112.374,0.8455933247504301,1650.0,4200.0
"[12792.560683547103, 28.460495563154176, 0.739528703887832, 0.3908620962192133, 0.1908922745635137, 0.024373000000000002, 0.27050429917285973]","[17592.867192246216, 28.460495563154176, 0.7242351560998632, 0.32358748755500244, -0.08437469790186229, 0.002539000000000002, 0.35768178661905614]",390.70312,112.374,0.8456776503177179,1650.0,4200.0
"[11090.970054772388, 29.10216911179048, 0.731308203581777, 0.35414816237921976, -0.002518846268285605, 0.017908, 0.26716261627705323]","[17926.132540117193, 29.10216911179048, 0.7426204579770147, 0.07102170758957316, 0.021574880910886954, -0.0020270000000000036, 0.3625848731966076]",390.74219,112.374,0.8457619975725835,1650.0,4200.0
"[10997.188289708287, 26.032198621733908, 0.7568254954608091, 0.2754376377800911, -0.1291962918406593, 0.024433999999999997, 0.2581435020371421]","[17435.893922987598, 35.568985597466224, 0.6976209114289031, 0.41355798212687134, 0.2023236288178163, 0.0016999999999999997, 0.35462702942669216]",390.78125,112.374,0.8458463233375224,1650.0,4200.0
"[14492.265451788939, 22.772642910514104, 0.8422186992154361, -0.22137753919240577, -0.1005803460952138, 0.013525999999999996, 0.28758073183716604]","[18469.392365489333, 37.19095101694245, 0.7149252643650099, 0.45356156431073114, 0.08501960365408233, 0.0005249999999999986, 0.36762652702845044]",390.82031,112.374,0.8459306492012741,1650.0,4200.0
"[12379.198684960726, 27.832970270664607, 0.6946167214185623, 0.19277090947802877, -0.07430949175481205, 0.005273, 0.29132002758306885]","[18810.67672765094, 27.832970270664607, 0.7762490830550337, 0.04248783387707045, 0.03611270051063477, 0.0024119999999999953, 0.3713949787705806]",390.85938,112.374,0.8460149967526798,1650.0,4200.0
"[11191.493554333074, 28.460495563154176, 0.6535909767797996, 0.5129564323623166, 0.007435432462324772, 0.006356, 0.27848066946199335]","[18694.71061878765, 28.460495563154176, 0.7556806188134662, 0.08560180965673458, 0.08428256674036425, 0.00363, 0.3716508995011313]",390.89844,112.374,0.8460993228140833,1650.0,4200.0
"[11840.80921288697, 27.832970270664607, 0.8354780386119278, -0.024063552399653965, 0.01980564615036152, 0.008886000000000003, 0.2689561990436361]","[20667.960518780634, 25.45821483364418, 0.6160068016268788, 0.6777877131306074, 0.0597605524795786, -0.001951999999999999, 0.3817888208106675]",390.9375,112.374,0.8461836489743,1650.0,4200.0
"[11526.262932800895, 22.772642910514104, 0.7390986829093138, 0.2649493955275326, -0.06718502540808345, 0.008957999999999999, 0.2525777746279351]","[19756.05740051479, 25.45821483364418, 0.5768519214606787, 0.8983212641742084, 0.08042134518137527, 0.005933, 0.3663554373978909]",390.97656,112.374,0.8462679752333304,1650.0,4200.0
"[12781.181413136313, 28.460495563154176, 0.6249535086324689, 0.14152807434780312, -0.05585035448717732, -0.0007509999999999999, 0.26948109209924176]","[19902.312656108217, 28.460495563154176, 0.7076850362140638, 0.09989851437968511, 0.034538974918567576, -0.0005930000000000009, 0.3794521726792456]",391.01562,112.374,0.8463523015911742,1650.0,4200.0
"[14178.532815408676, 27.21928127950858, 0.7396422499584531, -0.13175588659848492, -0.06164544129704853, -0.005221000000000001, 0.2764073120577674]","[22137.681771808482, 25.45821483364418, 0.8617704699398951, -0.11867338260885951, 0.017606333443347614, -0.00015300000000000312, 0.3995922967112855]",391.05469,112.374,0.846436649636799,1650.0,4200.0
"[13624.760973651262, 28.460495563154176, 0.830852153179898, -0.14237950322181847, -0.01131514317687746, 0.004728999999999995, 0.2562395394138071]","[19521.78715424908, 30.429244122173564, 0.8354270272994988, -0.05209975382562737, 0.02036522727518517, 0.0001549999999999967, 0.37976945503160203]",391.09375,112.374,0.8465209761922958,1650.0,4200.0
"[12101.35761447603, 28.460495563154176, 0.8081800321222838, -0.10289775269856305, 0.14426693314119932, 0.009038999999999998, 0.24089202037219914]","[18572.049068845918, 28.460495563154176, 0.5745847845942254, 0.41996557943150714, -0.029932956427789297, -0.0014530000000000046, 0.3631602233050861]",391.13281,112.374,0.8466053028466061,1650.0,4200.0
"[10135.295243760846, 28.460495563154176, 0.6285232557131074, 0.7489223183695493, 0.021032613176084312, -0.004622999999999999, 0.25839198685524284]","[18937.49352692977, 28.460495563154176, 0.6242152546886544, 0.4120987080122651, 0.10935997038065891, 0.009945999999999998, 0.37550989478840635]",391.17188,112.374,0.8466896511887739,1650.0,4200.0
"[11791.020831026824, 29.10216911179048, 0.7530308167565158, 0.31450312370549893, 0.02192236746210495, -0.020430999999999998, 0.3011780723077296]","[18878.015306648394, 29.10216911179048, 0.7554266367009393, 0.24181397264986515, 0.1290726414152678, 0.0013330000000000002, 0.38210464288071666]",391.21094,112.374,0.8467739780407378,1650.0,4200.0
"[12701.711180514243, 27.832970270664607, 0.7574445327487818, 0.13273490119615472, -0.005824623030132955, -0.029017, 0.27826127059114786]","[18206.836154197423, 27.832970270664607, 0.6937936847059087, 0.30742898567384547, -0.011011231641457182, 0.004662, 0.3580551015639911]",391.25,112.374,0.8468583049915164,1650.0,4200.0
"[14578.646938845219, 29.10216911179048, 0.7949773167317344, 0.0571000199565348, -0.017927322132792575, -0.02528, 0.2538547844733283]","[18482.349506677267, 38.88687895679381, 0.7584019106225979, 0.08153882036891513, 0.023395895097866635, 0.005875000000000002, 0.3656843685133397]",391.28906,112.374,0.8469426320411091,1650.0,4200.0
"[15277.645557731943, 28.460495563154176, 0.8180149397749812, 0.1430279350688921, -0.059134605261752404, -0.021144000000000003, 0.27729615443420774]","[19668.48417399436, 29.10216911179048, 0.8089653476566552, -0.07095880372159868, -0.007667785632353829, 0.0005699999999999985, 0.3819847917129686]",391.32812,112.374,0.8470269591895162,1650.0,4200.0
"[10433.085642267677, 26.6191235131627, 0.8081800321782157, 0.26545168374001404, -0.19445220033255514, -0.012198999999999998, 0.2628767874860768]","[18320.265628138506, 35.568985597466224, 0.7198049266713633, 0.010897617281432126, 0.023736016199319036, 0.009447999999999998, 0.3697330513978971]",391.36719,112.374,0.8471113080259076,1650.0,4200.0
"[9672.176795770523, 27.21928127950858, 0.7467512021144906, 0.13538522190943825, -0.12305655777578724, 0.011061, 0.2559460749435318]","[18353.50044531731, 38.88687895679381, 0.659508057037446, 0.2930053367427816, -0.006681043706180696, 0.006882999999999998, 0.3695625837540917]",391.40625,112.374,0.8471956353719695,1650.0,4200.0
"[11204.538661539842, 132.54480411126673, 0.7563243321018382, 0.15926851891976979, -0.10626022182795658, 0.015367999999999998, 0.2663452432013758]","[18476.49126558828, 20.829643042330236, 0.6443133945761528, 0.1306634949658454, -0.05992501996736397, 0.005234000000000001, 0.3712319749752168]",391.44531,112.374,0.8472799628168463,1650.0,4200.0
"[9371.791234224787, 27.21928127950858, 0.7121885737622206, 0.1327687178650767, 0.025444539766093947, 0.017168000000000003, 0.25772115896061]","[18037.71005610324, 27.832970270664607, 0.7098033773501687, -0.024346036817547656, 0.01175268707574458, 0.007362999999999998, 0.37262007894234583]",391.48438,112.374,0.8473643119497833,1650.0,4200.0
"[9429.777921269635, 27.832970270664607, 0.8285791238540288, -0.04758039338699094, 0.15780434919526506, 0.019499000000000002, 0.2616765407884321]","[17922.536041291987, 27.832970270664607, 0.8093260630602688, -0.02047546430764191, -0.05752401200908188, 0.005138000000000002, 0.373749339739885]",391.52344,112.374,0.8474486395923154,1650.0,4200.0
"[11546.316255357226, 28.460495563154176, 0.7753273571009404, 0.2406382188845857, 0.08706639738925698, 0.013201000000000001, 0.26579656619113795]","[17243.38630621523, 29.10216911179048, 0.7065937187979209, 0.12887487536450104, -0.05769139631057266, -0.0035429999999999984, 0.36527721000768715]",391.5625,112.374,0.8475329673336628,1650.0,4200.0
"[11109.116498438152, 28.460495563154176, 0.7748719928582839, 0.20313987145694634, 0.1441808655693402, 0.0035009999999999993, 0.2573880183672115]","[16935.079826372687, 29.10216911179048, 0.690239406884423, 0.19030755218088968, -0.007619164720703295, -0.006558, 0.35785399346102037]",391.60156,112.374,0.8476172951738252,1650.0,4200.0
"[9843.766201507897, 28.460495563154176, 0.8843236522930691, -0.1556245944811887, 0.14075219356707477, 0.008217, 0.24785787038341145]","[18071.842451623073, 31.115305298264754, 0.8137676675536906, -0.027804029756769655, -0.0862280201475825, -0.003182000000000001, 0.3684508472998807]",391.64062,112.374,0.8477016231128033,1650.0,4200.0
"[10478.506623829577, 29.10216911179048, 0.5598756997023937, 1.1371849948713804, -0.06382629699513263, 0.007365999999999996, 0.28431743886719296]","[18395.010824600227, 29.10216911179048, 0.873850460937375, -0.1041016435337454, -0.020558655507725128, -0.0018500000000000007, 0.3801745724006276]",391.67969,112.374,0.8477859727399688,1650.0,4200.0
"[9992.991488546439, 29.10216911179048, 0.6024117633724656, 0.9713894065664341, -0.04873466087861962, -0.0007540000000000017, 0.29439531498310223]","[19790.52994440082, 38.02946240066889, 0.6703308337746104, 0.3893866856034567, 0.10314103166691846, -0.0005679999999999956, 0.38358112750238377]",391.71875,112.374,0.8478703008766032,1650.0,4200.0
"[11672.130487328111, 27.21928127950858, 0.8097650872218427, 0.12937926575378667, -0.07828158877447704, 0.006156999999999999, 0.25971335035188314]","[18795.736794995013, 27.21928127950858, 0.6326815366525086, 0.6280705769535286, 0.020819602389842377, 0.006608000000000002, 0.37772420406428814]",391.75781,112.374,0.8479546291120534,1650.0,4200.0
"[10688.650783722473, 27.21928127950858, 0.7802526766596332, 0.23829929266815908, -0.06312572274284767, -0.001434000000000001, 0.26067173157824386]","[18704.97028081688, 39.76362692347015, 0.7265778101470053, 0.31166691979562433, -0.04846518540549383, 0.007698000000000004, 0.37165341488542786]",391.79688,112.374,0.8480389790357674,1650.0,4200.0
"[12895.367581113958, 27.832970270664607, 0.7576690130109355, 0.28241628341437597, -0.05687530213487294, -0.005921999999999998, 0.2680202863889224]","[19349.175408747153, 21.779486287708007, 0.7439472780269887, 0.18445255895090007, 0.013122282222885764, 0.0070040000000000015, 0.3791054813425941]",391.83594,112.374,0.848123307468875,1650.0,4200.0
"[11878.700107723322, 29.10216911179048, 0.7977077471845845, 0.10789981248201119, -0.05562725700107938, 0.004651, 0.2663129722694709]","[20255.631881585927, 29.10216911179048, 0.7334880014192111, 0.21717105617290589, 0.000150140705511312, 0.0068390000000000005, 0.38523348904138643]",391.875,112.374,0.8482076360007985,1650.0,4200.0
"[11042.83097440848, 27.832970270664607, 0.7410459616944656, 0.22805404724617961, 0.10691168175137908, 0.0032300000000000002, 0.27248716501883163]","[18911.541064992845, 29.10216911179048, 0.7421081329726477, 0.030001196223342852, 0.019581363435360773, 0.006570999999999998, 0.38123875059993567]",391.91406,112.374,0.8482919646315384,1650.0,4200.0
"[14777.857778039464, 28.460495563154176, 0.7471754568108167, 0.16472844447495483, -0.06178493085116225, -0.009396999999999997, 0.30202142207300464]","[18914.898594987655, 28.460495563154176, 0.7162271372116294, -0.02731679495191619, 0.03749370601601973, 0.002845, 0.38617931194588867]",391.95312,112.374,0.8483762933610945,1650.0,4200.0
"[15420.640052786233, 28.460495563154176, 0.7374090443771721, 0.12298203584536216, -0.1711858926383526, 0.006186000000000005, 0.29210377848292207]","[19255.912689430494, 38.88687895679381, 0.7176235440237262, -0.024954725955097512, 0.007741989439507452, -0.005304, 0.39133763629888707]",391.99219,112.374,0.8484606437790415,1650.0,4200.0
"[14348.651423171512, 27.832970270664607, 0.6475682007889925, 0.7092095058513732, -0.08683040950379123, 0.0005870000000000033, 0.2949126488148652]","[20833.64627426561, 31.115305298264754, 0.6135387503789138, 0.15023718253813279, 0.07054653522824239, -0.0018430000000000013, 0.39957018951743634]",392.03125,112.374,0.8485449727062561,1650.0,4200.0
"[12247.920187538104, 27.832970270664607, 0.6478232347696634, 0.6571821500176185, -0.09559340558759084, 0.002125, 0.29590297966563295]","[20908.870448863083, 27.832970270664607, 0.6024991344153795, 0.3252227478650691, 0.07044707491476675, 0.003451000000000003, 0.3959570981798407]",392.07031,112.374,0.8486293017322872,1650.0,4200.0
"[15044.913446263847, 28.460495563154176, 0.5571751103138495, 1.3468236889230605, -0.3335568241681196, 0.009369000000000006, 0.2968157287594443]","[19767.478759069978, 28.460495563154176, 0.7579033358485052, 0.15499307026762654, -0.027733337787730485, 0.0012690000000000006, 0.38609720361458205]",392.10938,112.374,0.8487136524467858,1650.0,4200.0
"[15704.703370807863, 23.286077490589925, 0.6282604487519763, 1.1434626356760305, -0.21221502693144922, 0.012985000000000003, 0.31886115281576716]","[21543.405989895222, 22.270529046352106, 0.7491581247520045, 0.2732830092240146, 0.008463468068139846, -0.006637999999999997, 0.3979269291666499]",392.14844,112.374,0.8487979816704758,1650.0,4200.0
"[12092.148771865961, 27.21928127950858, 0.6989975322497515, 0.3760382774100015, 0.002917704727179479, 0.0176, 0.29744772649996837]","[21738.559427436106, 26.032198621733908, 0.7265451540190271, 0.14197746912937914, 0.08440416360074757, 0.0024430000000000033, 0.3841456712641703]",392.1875,112.374,0.8488823109929833,1650.0,4200.0
"[13625.452042582287, 29.10216911179048, 0.4936062140704556, 0.688712827208128, 0.03875521803964571, 0.004847000000000003, 0.303573245841922]","[19229.105682055873, 29.10216911179048, 0.6430891545841786, 0.36625147086595433, 0.10398466670109698, 0.004735999999999999, 0.3775985888532954]",392.22656,112.374,0.8489666404143078,1650.0,4200.0
"[14476.362212877055, 27.832970270664607, 0.44156377130968694, 0.7741706841226814, 0.14054842768869352, -0.004715, 0.29182983359314035]","[20552.371601947954, 27.832970270664607, 0.6368864713410262, 0.5350768377734982, 0.12490863996704274, 0.005191999999999997, 0.3811605923177264]",392.26562,112.374,0.8490509699344495,1650.0,4200.0
"[15882.083714330764, 28.460495563154176, 0.7690915816554248, 0.07990573091238184, 0.007572946476362942, -0.0004330000000000016, 0.27890872254377413]","[19809.563056799838, 28.460495563154176, 0.7714606360358673, 0.12390161284654777, 0.09786791265280786, 0.007997999999999998, 0.37958730747484165]",392.30469,112.374,0.8491353211431857,1650.0,4200.0
"[13189.526412469537, 27.832970270664607, 0.7599609077828169, 0.1423090881426896, 0.02473033623440739, 0.006257999999999997, 0.27265720132796784]","[18461.16194613621, 28.460495563154176, 0.8095301705743789, 0.0704752183572599, 0.07402411414554816, 0.010739000000000002, 0.36956368176404997]",392.34375,112.374,0.8492196508609875,1650.0,4200.0
"[7898.022745531906, 28.460495563154176, 0.871029704034151, -0.21400615451202532, -0.00014080686387586846, -0.006495000000000002, 0.2498064210043449]","[17450.52241199317, 28.460495563154176, 0.7995329038586355, -0.14133304488155085, 0.0073551210018411115, 0.007376000000000001, 0.36390100937480235]",392.38281,112.374,0.849303980677607,1650.0,4200.0
"[10802.798693755822, 27.21928127950858, 0.8144457166581437, -0.20794342709807978, -0.03857594472257477, 0.006665999999999998, 0.2560597399904952]","[18062.617769630993, 27.21928127950858, 0.82719317577217, 0.02154652359303011, -0.022413149907282416, -0.0018709999999999983, 0.3754368473645068]",392.42188,112.374,0.8493883321828971,1650.0,4200.0
"[12373.04913999814, 27.832970270664607, 0.791593249672788, -0.06805688211957239, -0.009866712007191598, 0.018005, 0.25961263639314636]","[21126.304218183377, 27.832970270664607, 0.845547048342704, 0.22193299821639823, 0.09546492823870197, -0.002851, 0.38937895525952604]",392.46094,112.374,0.8494726621971775,1650.0,4200.0
"[10766.660226860306, 28.460495563154176, 0.7961056118493632, 0.12649202200164789, -0.06308973213177534, 0.016057000000000002, 0.2765600002729968]","[22058.29353450627, 29.758309904755187, 0.7769751378563545, 0.2693851375398326, -0.02403003361717099, -0.0024249999999999983, 0.3925909784686856]",392.5,112.374,0.849556992310276,1650.0,4200.0
"[9064.553924596581, 26.032198621733908, 0.7908814015046359, 0.11865892570940151, -0.0006729511245539955, -0.0032700000000000003, 0.2823948177640659]","[18760.07317003812, 29.10216911179048, 0.7182127918455757, 0.397105009802996, -0.20127801927591574, 0.0037380000000000017, 0.36973012773643427]",392.53906,112.374,0.8496413225221926,1650.0,4200.0
